"CURVENO","SUBMU","FU","SI","AC10","PW","PR","PJ","SB","SW","BF","CE","OC","HE","PO","PB","BW","MH","QR","YB","OH"
6,"Patnt","PwDom","Basc1",165,59.06,14.14,1.87,1.76,2.68,1.94,1.90,0.00,0.00,5.44,0.00,4.90,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",175,45.79,11.24,1.35,1.36,2.06,1.47,1.39,0.00,0.00,4.03,0.00,3.76,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",185,34.12,8.60,0.93,1.01,1.54,1.07,0.98,0.00,0.00,2.88,0.00,2.77,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",195,24.46,6.33,0.62,0.73,1.11,0.75,0.66,0.00,0.00,1.99,0.00,1.97,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",205,16.87,4.49,0.39,0.50,0.77,0.51,0.43,0.00,0.00,1.32,0.00,1.35,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",215,11.21,3.07,0.24,0.34,0.52,0.33,0.27,0.00,0.00,0.85,0.00,0.89,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",225,7.17,2.02,0.14,0.22,0.33,0.21,0.16,0.00,0.00,0.52,0.00,0.57,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",235,4.42,1.28,0.08,0.13,0.21,0.13,0.09,0.00,0.00,0.31,0.00,0.35,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",245,2.63,0.78,0.04,0.08,0.12,0.07,0.05,0.00,0.00,0.18,0.00,0.20,0.00,0.00,0.00,0.00
6,"Patnt","PwDom","Basc1",255,1.50,0.46,0.02,0.04,0.07,0.04,0.03,0.00,0.00,0.10,0.00,0.11,0.00,0.00,0.00,0.00
7,"4s_3s","PwDom","Intn1",5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7,"4s_3s","PwDom","Intn1",15,2.38,0.46,0.24,0.24,0.55,0.36,1.42,0.00,0.00,0.44,0.00,0.23,0.00,0.00,0.00,0.00
